date,feature1,feature2,feature3,senti_0,senti_1,senti_2,senti_3,senti_4,close,change
1499011200,64.7606823,-12.69943036,-9240861.527,900,2800,3400,2300,600,101.42,0.55
1499184000,48.69485395,-18.66592258,-6735494.527,700,2300,3600,2700,700,101.135,-0.44
1499270400,37.70813691,-23.6771949,-4259477.527,800,2500,3100,2800,800,101.08,0.25
1499356800,28.78880943,-24.05338851,-6408455.027,800,2500,3100,2800,800,101.18,-0.56
1499616000,3.216197689,-26.09884674,-9459989.527,600,2000,3500,3000,900,101.34,0.72
1499702400,-10.1188659,-26.27824133,-9169137.027,700,2100,3500,2900,900,101.255,-1.55
1499788800,-21.25739995,-26.21882954,-7800926.027,600,2300,3400,2800,800,101.685,0.29
1499875200,-35.303834,-26.49572866,-6396029.027,500,2000,3300,3200,1000,102.34,0.5
1499961600,-42.63201264,-26.59101304,-2337448.527,700,2500,3400,2700,700,101.93,0.85
1500220800,-47.14898157,-24.69340243,-1570403.027,700,2300,3300,2900,800,101.23,1.88
1500307200,-51.70789274,-23.41330988,-1286798.027,800,2500,3300,2800,700,99.815,-0.11
1500393600,-53.30765587,-21.63743583,-980640.5271,900,2500,2800,2900,900,98.895,0.9
1500480000,-59.55984468,-25.47701081,6982223.973,800,2400,3700,2600,600,98.48,-0.34
1500566400,-64.61523167,-32.48436933,19132653.97,800,2400,3800,2400,500,98.185,0.05
1500825600,-48.58641661,-22.6231919,8649554.473,700,2300,3600,2600,700,98.335,-0.34
1500912000,-38.15924545,-12.97393895,-3699646.027,800,2300,3100,2800,1000,98.485,1.12
1500998400,-37.33343781,-10.82272404,-6270942.527,1000,2900,3500,2100,500,98.08,-0.1
1501084800,-19.77666922,-11.84374266,1141826.973,800,2500,3600,2500,700,97.55,1.19
1501171200,13.45067578,-7.899346721,2169050.473,900,2700,2900,2700,900,96.98,0.17
1501430400,45.33007806,-0.703413767,-4453032.527,900,2900,3300,2400,400,96.27,-0.93
1501516800,67.98047258,-0.476900221,-3194427.527,600,2300,3900,2600,600,96.665,0.24
1501603200,75.42719794,-4.757785207,-1744875.527,900,2300,2800,3000,1000,97.235,-0.68
1501689600,75.38125131,-8.471521266,-3049608.527,800,2800,3600,2400,400,97.675,0.32
1501776000,69.46148459,-11.18533937,-5009711.527,900,2800,3200,2500,500,97.865,-0.2
1502035200,61.16388409,-14.53743602,-4764083.027,1100,2700,2900,2600,700,97.805,0.93
1502121600,54.94351212,-16.84314716,-5031265.527,800,2700,3200,2600,700,97.425,1.08
1502208000,42.11711661,-21.22171506,-3277401.027,700,2700,3500,2500,600,96.375,-0.39
1502294400,52.05421267,-20.02009362,-1932464.027,900,2800,3700,2100,500,96.015,1.02
1502380800,56.09034159,-19.62130367,-2317331.527,800,2500,3300,2600,800,95.69,1.04
1502640000,21.8762484,-24.69856467,-4636266.027,800,2400,3700,2400,600,94.615,0.54
1502726400,-6.602578567,-26.78745658,-5767402.527,900,2600,3700,2300,500,93.79,-1.43
1502812800,-17.38054613,-24.99056678,-6740497.527,1000,2900,3100,2400,600,94.255,1.42
1502899200,-7.962668752,-21.33753322,-4842439.027,1000,2700,3100,2500,700,94.26,-2.2
1502985600,15.36964113,-15.94972959,-4536894.527,900,2900,3000,2400,700,94.67,1.5
1503244800,34.20272286,-11.37199209,-7158270.527,700,2200,3400,2900,700,95.04,1.87
1503331200,35.31695875,-10.59612818,-9367179.027,600,2300,3700,2800,700,93.285,-0.78
1503417600,27.893124,-11.19703503,-11351309.03,800,2100,3700,2700,700,92.715,-2.14
1503504000,32.41825227,-11.23063785,-9974005.027,700,2400,3200,2900,800,94.235,0.34
1503590400,37.5370283,-10.25585465,-10460108.03,900,2800,3300,2400,600,95.175,-1.06
1503849600,38.53235987,-9.612582159,-11724391.53,500,2200,3700,2900,700,95.555,-0.32
1503936000,32.60543358,-11.20795382,-12382351.03,500,2000,3700,3000,800,96.275,0.35
1504022400,9.711793875,-16.24562009,-11218308.03,700,2100,3100,3100,1000,96.255,1.82
1504108800,-21.17538902,-24.73493528,-3131093.527,600,2200,3500,2800,800,95.12,1.04
1504195200,-25.51459024,-23.86015342,-711913.5271,800,2800,3700,2300,500,93.625,-0.48
1504540800,-7.916147166,-17.27556978,-3417127.027,800,2400,3500,2700,700,93.33,1.65
1504627200,10.64686747,-11.7357292,-6017315.027,700,2300,3500,2800,800,92.72,-0.98
1504713600,11.35239893,-10.17421882,-8402907.027,600,2300,3700,2800,700,92.37,2.02
1504800000,3.192650193,-11.20921134,-9318891.527,600,2100,3500,3100,800,91.825,0.52
1505059200,-7.815226101,-12.89158679,-9099300.027,900,2400,3100,2800,800,90.5,-2.06
1505145600,-17.96881079,-13.60941779,-9253783.027,800,2600,3600,2400,700,91.305,0.05
1505232000,-24.22410616,-12.04800134,-11518573.53,900,2800,3600,2200,500,92.355,2.51
1505318400,-26.44625282,-11.32728657,-10872470.53,600,2400,3300,2900,900,91.02,1.14
1505404800,-33.07020228,-18.94959041,1631365.473,1100,3500,3000,2000,400,89.115,-2.64
1505664000,-33.51396901,-20.13764517,5440640.473,800,2600,2900,2900,800,89.895,1.8
1505750400,-18.39466708,-9.447986568,-5868841.527,600,2300,3700,2600,700,90.33,-0.08
1505836800,-6.046063678,-6.451028714,-7126799.527,600,2200,3100,3200,900,89.43,-4.13
1505923200,28.01898059,-1.481750453,-5425148.527,900,2800,3400,2400,500,91.625,6.33
1506009600,60.00250307,3.824416076,-8772290.527,500,2000,3100,3300,1000,90.48,-2.5
1506268800,72.74020558,0.535944678,-6284115.027,700,2400,3200,2800,800,88.485,-2.58
1506355200,84.84701491,-2.246428228,-4322029.527,700,2300,3400,2800,800,91.135,-0.62
1506441600,85.03968433,-4.553742874,-6614043.527,700,2300,3400,2800,800,92.805,0.23
1506528000,77.65811932,-6.61703623,-10181938.53,800,2300,3400,2700,800,93.01,-1.64
1506614400,61.85961823,-10.34006904,-11424949.03,700,2400,3200,2800,1000,93.745,0.4
1506873600,37.17452126,-16.19253217,-9214461.527,900,2500,3700,2400,600,94.39,0.32
1506960000,25.29582597,-15.76371775,-11658817.03,800,2700,3100,2600,800,94.015,-0.54
1507046400,10.41096199,-17.03679865,-12652357.53,800,2600,3300,2600,700,94.13,-2.26
1507132800,-16.34380095,-22.39851442,-8149928.527,700,2400,3400,2700,700,95.59,0.22
1507219200,-34.02690538,-21.99871342,-7828862.027,600,2200,3400,2900,900,96.655,2.02
1507478400,-38.49373796,-16.18717019,-12733241.53,700,2500,3500,2700,600,95.485,0.55
1507564800,-39.42324704,-12.8759713,-12740876.03,900,2900,3500,2300,400,94.145,0.52
1507651200,-40.78512419,-11.8233764,-10739678.03,800,3000,3200,2400,600,93.59,-0.31
1507737600,-43.51124256,-11.09964391,-9273681.527,900,2500,2900,2800,800,93.48,0.57
1507824000,-43.33614708,-8.476080951,-9300259.527,800,2500,2900,2800,900,93.345,0.19
1508083200,-41.17844077,-4.893776848,-11548482.03,600,2200,3400,3000,800,92.95,-0.88
1508169600,-40.79417743,-4.460219977,-10804358.53,800,2700,3500,2500,600,93.31,-0.41
1508256000,-38.01982053,-3.431872324,-10344054.53,800,2700,3500,2500,600,93.985,-1.17
1508342400,-39.14598996,-2.694560871,-11209670.03,600,2100,3800,2800,800,94.81,1.3
1508428800,-45.68435084,-5.828608329,-6426807.527,900,2700,3600,2300,500,94.74,2.23
1508688000,-43.61122159,-5.489848308,-3659600.027,800,2600,3500,2500,600,92.895,0.23
1508774400,-35.05399121,-1.762153339,-6334222.027,600,2100,3300,3000,900,91.61,-1.18
1508860800,-23.38810168,0.063220954,-6442404.527,700,2400,3100,2900,900,92.105,0.69
1508947200,-16.11806438,-3.39786252,859362.9729,800,2700,3300,2600,600,92.36,-0.63
1509033600,-30.01663193,-17.80012949,26187323.47,600,2200,3100,3000,1100,92.33,1.77
1509292800,-30.38468309,-15.5415234,26005291.47,500,2100,3200,3300,800,91.735,1.34
1509379200,-12.90758331,-0.616372143,4015214.473,500,2000,3700,3000,700,90.32,0.67
1509465600,-4.034096836,2.85646754,-709426.5271,600,2300,3200,3000,800,89.48,0.91
1509552000,-3.258759659,2.65444875,-2256241.527,800,2600,3300,2600,700,88.655,3.02
1509638400,-6.940848222,2.906465152,-4593155.527,600,2200,3200,3000,900,86.595,-4.39
1509897600,-10.77673472,3.525454225,-6659202.027,500,2000,3300,3200,1000,87.31,-1.64
1509984000,-13.54530185,3.305335603,-6506110.027,600,2100,3000,3200,1100,90.47,3.18
1510070400,-2.773115853,6.133390549,-7419451.027,700,2400,3300,2800,800,89.665,-3.61
1510156800,7.689117786,6.310893786,-5800136.527,800,2500,3200,2800,700,89.89,-2.37
1510243200,14.18626246,5.886314252,-5118325.027,900,2700,3100,2600,700,93.02,-0.72
1510502400,23.37907553,8.60587392,-8609055.027,800,2500,2800,2900,900,94.635,2.17
1510588800,23.64543462,7.405661176,-8907311.527,900,2700,3500,2300,600,93.875,-1.13
1510675200,37.57902497,7.749802231,-6314208.527,800,2300,3100,3000,800,93.33,-0.13
1510761600,59.41433657,9.963087847,-5233473.527,700,2300,3100,3000,900,93.99,1.65
1510848000,73.58198289,9.152205558,-3885528.027,700,2200,2900,3100,1000,93.195,0.49
1511107200,87.38561717,9.924091212,-6209414.027,700,2100,3100,3200,1000,92.075,-0.08
1511193600,66.31994947,3.128547275,-6630183.527,700,2400,3700,2700,600,91.86,0.28
1511280000,38.17591974,-4.074005304,-4511128.027,600,2100,3500,3000,900,91.755,1.54
1511452800,35.22054132,0.018908625,-11417053.53,900,3100,3000,2600,400,90.805,-0.1
1511712000,15.19235442,-2.523757648,-12560977.03,700,2100,2700,3300,1100,90.05,-0.04
1511798400,-16.97120267,-10.47379263,-5310799.027,800,2600,3100,2800,700,90.12,1.71
1511884800,-14.77509336,-9.094404579,-752865.5271,600,2200,3400,2900,900,89.245,-1.19
1511971200,-4.501702025,-8.635463061,4811478.473,700,2600,3000,3000,700,88.975,1.45
1512057600,-10.33548637,-9.945408394,5886989.973,800,2300,3600,2600,700,88.84,0.25
1512316800,9.52088802,-7.158487052,8907106.473,900,2500,3300,2600,700,87.95,-0.38
1512403200,44.09191544,-1.253866987,7217170.973,800,2700,3000,2800,700,88.02,-0.06
1512489600,50.82507884,0.768461364,750757.973,800,2500,3400,2700,600,88.25,0.09
1512576000,44.05496695,-1.063363982,-733099.0271,700,2200,3300,3000,900,88.235,1.03
1512662400,26.79217179,-3.790991206,-1569573.027,900,2500,3000,2800,800,87.65,0.73
1512921600,-6.240490224,-8.665166368,-1732919.527,900,2800,3400,2400,600,86.73,0.38
1513008000,-29.26279391,-9.978576908,-2015420.027,700,2400,2900,3100,900,86.15,0.39
1513094400,-37.27451282,-7.72476075,-2413007.527,600,2200,3300,3100,800,85.745,-0.17
1513180800,-32.77952198,-2.897350029,-4722079.527,700,2500,3500,2600,700,85.63,0.01
1513267200,-44.97183745,-12.74036447,11214924.47,600,2300,3200,3000,900,85.715,0.3
1513526400,-49.37390506,-11.64148509,12703819.97,800,2600,3200,2700,800,85.555,-0.1
1513612800,-29.83122263,2.926040749,-2502130.027,1100,3100,3200,2100,400,85.455,0.01
1513699200,-12.76769649,5.683228707,-1806540.527,700,2500,3200,2900,800,85.505,-0.02
1513785600,10.68723672,11.49252277,-4573561.527,900,3000,2900,2600,600,85.51,-0.3
1513872000,33.75061177,17.07313089,-9338106.527,700,2500,3200,2600,1000,85.675,-0.52
1514217600,51.85534612,20.34711576,-13387860.53,700,2300,3200,3000,1000,86.105,-0.45
1514304000,56.84968681,18.7069539,-13121768.53,700,2400,4200,2300,400,86.615,2.06
1514390400,56.00078842,16.28001709,-12770215.03,500,2000,3300,3200,900,85.77,-0.63
1514476800,57.86906155,13.70088681,-10750524.53,700,1900,2900,3200,1200,85.02,-0.22
1514822400,39.0880578,4.85529457,-4805798.027,500,2100,3300,3300,800,85.465,0.33
1514908800,2.877400866,-4.839993129,-1133781.527,800,2700,3200,2600,600,85.405,1.02
1514995200,-17.55175866,-6.570726654,-1419693.027,800,2700,3500,2400,600,84.695,1.59
1515081600,-28.88430555,-4.46988482,-2746857.527,800,2600,3600,2300,600,83.325,-0.28
1515340800,-39.96976893,-3.355772419,-2646320.027,800,2700,3100,2600,800,82.635,1.14
1515427200,-40.84295092,0.660339229,-4607716.527,800,2500,3500,2600,700,82.185,0.49
1515513600,-32.19564082,5.366440339,-6338140.527,700,2500,3100,2800,900,81.335,-3.03
1515600000,-24.66749897,8.215473217,-7175860.527,600,2400,4000,2400,500,82.67,0.09
1515686400,-32.33276241,6.451763695,-4366195.527,900,2600,3600,2400,500,84.215,0.79
1516032000,-29.25513208,3.72791237,5029233.973,600,1900,3200,3400,900,83.755,-1.47
1516118400,-19.7058023,5.674093033,5704050.473,700,2300,3800,2500,600,84.11,0.96
1516204800,-22.7954734,8.485930551,-515976.0271,700,2400,3700,2500,700,84.375,0.58
1516291200,-27.92754861,4.719319396,5110948.473,1000,3000,3000,2300,600,83.565,0.14
1516550400,-36.37024416,3.540500331,4831884.473,600,2300,3600,2800,700,83.185,-0.58
1516636800,-42.64294668,8.110476047,-1899201.527,800,2400,3400,2700,700,83.415,1.14
1516723200,-41.24451687,8.168754564,2938762.473,800,2400,3500,2600,800,83.125,0.12
1516809600,-34.31531684,9.736005269,4423960.973,700,2100,3300,3000,900,82.465,-0.76
1516896000,-39.13285051,10.4727331,2371302.973,800,2300,3500,2600,800,82.8,0.21
1517155200,-43.41745017,10.09060538,4964653.973,500,2000,3400,3000,1000,83.09,-0.62
1517241600,-28.60850775,10.56172005,9696096.973,900,3000,3200,2400,600,83.515,0.11
1517328000,-30.53038239,3.979809931,18289295.97,700,2400,3700,2700,600,83.99,0.06
1517414400,-39.09176758,0.296410463,22585710.47,700,2600,3300,2700,700,83.9,-0.21
1517500800,-6.559542226,6.056294163,22141417.97,700,2500,3300,2800,600,83.98,-0.45
1517760000,39.53373063,9.156045059,24043209.47,800,2500,3300,2700,600,84.325,0.28
1517846400,38.28212421,-5.212763926,34108614.97,800,2800,3600,2300,500,84.415,-0.19
1517932800,26.92089786,-8.325421998,29146678.47,800,2700,3100,2700,800,84.37,0.31
1518019200,44.22655725,-2.919112602,22961724.97,800,2200,3200,3000,800,84.305,0.09
1518105600,45.89728326,-14.59370539,34157461.47,800,2700,3400,2500,600,84.095,0.83
1518364800,40.00814256,-11.71295309,24203303.47,900,3000,3300,2300,500,83.615,0
1518451200,39.24102291,-0.100961275,5657621.973,700,2400,3500,2800,600,83.18,-0.67
1518537600,21.53283883,-2.928530305,5277907.473,600,2200,3400,2800,900,83.535,0.08
1518624000,-7.50155636,-6.060557058,5985989.473,400,1700,4100,2900,800,83.85,4.79
1518710400,-28.20194232,-4.186535833,3803992.973,800,2300,3000,2900,1000,81.285,0.12
1519056000,-40.07462676,-4.227222003,5347922.473,800,2700,4200,2000,400,78.695,-0.22
1519142400,-41.98381295,-0.527511025,3510714.473,400,1700,4700,2600,600,78.745,0.03
1519228800,-36.68554135,5.137911176,251228.4729,500,2000,3800,2900,800,78.845,0.02
1519315200,-42.68166585,6.202397331,-45410.02711,800,2200,3800,2600,600,78.82,0.85
1519574400,-55.20291167,5.696923966,2858136.473,700,2300,3300,2800,900,78.36,0.28
1519660800,-51.59316715,10.20584677,2628082.973,800,2500,3500,2500,600,77.76,0.02
1519747200,-33.36559557,14.99697357,3111828.973,700,2500,3300,2700,800,77.6,-0.06
1519833600,-10.0813509,15.0686067,8745049.973,800,2600,3000,2900,800,77.62,0.15
1519920000,11.20608302,15.21016224,9576575.473,800,2400,3500,2600,700,77.57,0.35
1520179200,20.01865144,18.08332062,2959583.973,600,2200,3600,2700,900,77.305,0.66
1520265600,23.04172842,21.27794191,-2367722.527,600,2500,3400,2600,800,76.77,0.12
1520352000,19.58619149,18.26264464,-960448.0271,700,2500,3400,2600,800,76.355,0
1520438400,7.413616841,13.87355193,895577.9729,800,2500,3700,2400,500,76.29,0.28
1520524800,-18.80356862,7.075946006,6006141.473,600,2400,3500,2800,700,76.145,0.03
1520784000,-40.39301072,5.340445576,6099098.473,600,2000,3100,3400,1000,75.985,1.22
1520870400,-33.3015789,9.650527973,5324379.973,900,2500,3300,2600,700,75.33,0.41
1520956800,-12.10027504,11.98343617,8353499.473,800,2700,3600,2300,600,74.475,-0.33
1521043200,10.75789792,16.74108435,4465089.973,700,2700,3400,2400,700,74.435,0.11
1521129600,16.82972198,11.58415534,12939738.97,700,2600,3700,2400,600,74.55,0.59
1521388800,30.70255557,10.68313651,15806282.47,700,2200,3300,2900,900,74.18,0.02
1521475200,58.19151203,20.63423314,2803262.973,800,2600,3600,2400,600,73.86,0.56
1521561600,74.28512846,23.58158871,-1640238.527,800,2400,3400,2700,700,73.555,0
1521648000,83.36473368,16.11678677,6124498.973,800,2700,3300,2500,700,73.26,-1.09
1521734400,86.83319922,4.870603931,15930432.47,800,2000,3100,3200,900,73.835,0.19
1521993600,53.20518387,-9.626165375,24826464.97,800,2400,3500,2700,700,74.31,-0.69
1522080000,21.34027315,-17.61924544,31076495.97,800,2900,3300,2500,600,74.575,-0.47
1522166400,29.03729032,-15.22487793,29128678.97,700,2600,3300,2600,800,75.19,0.27
1522252800,27.00132844,-14.08670583,23777947.47,500,2100,3700,2900,800,75.3,-0.14
1522598400,29.31232042,-12.0656787,21785082.97,800,2700,3600,2300,600,75.235,0.51
1522684800,40.90685435,-7.553667316,17458227.47,900,2400,3700,2200,700,75.04,-0.42
1522771200,30.73746774,-6.114732732,10980496.97,1000,2800,3400,2300,500,74.99,0.5
1522857600,11.30506529,-4.807368639,7259518.973,600,2300,3600,2800,800,74.945,-0.08
1522944000,10.5964057,-2.589625525,8492540.973,800,2300,3200,2900,900,74.72,0.74
1523203200,20.05621622,-0.31746036,9373571.973,800,2500,3300,2800,600,74.37,-0.34
1523289600,5.954322118,1.534889185,3830513.473,900,2400,3000,2800,900,74.16,0.89
1523376000,-14.89626775,1.097276217,499596.9729,600,2000,2600,3400,1400,73.87,-0.2
1523462400,-26.58559419,1.574210658,409094.9729,600,2200,3100,3200,900,73.505,-0.31
1523548800,-35.27746046,3.758927045,-353928.5271,700,2500,2800,3000,1000,73.775,-0.79
1523808000,-38.34451839,8.31379561,-3589326.527,800,2800,3200,2600,600,74.355,0.72
1523894400,-46.20551192,9.390190699,-1876858.027,600,2200,3400,3000,900,74.39,0.91
1523980800,-51.07687187,11.8905377,-1499256.027,600,2300,3400,3000,700,73.53,0.21
1524067200,-48.67942379,15.84567105,-3108485.527,700,2400,3200,2900,1000,72.94,0.01
1524153600,-37.19938216,16.0251412,1947059.473,700,2500,3900,2400,600,72.825,0.12
1524412800,-21.70893935,19.2608875,1336703.473,600,2000,3900,2700,800,72.755,-0.03
1524499200,5.13788705,22.90157731,3021914.473,700,2300,2800,3100,1100,72.705,-0.42
1524585600,33.06028157,20.70461892,8720628.473,1000,2400,2700,2900,1000,72.94,0.96
1524672000,29.63593232,13.38295725,12722750.47,700,2400,3500,2700,700,72.655,-0.32
1524758400,5.63143532,4.779470788,19994511.97,700,2300,3400,2800,900,72.32,0.09
1525017600,1.463359766,4.295886612,19491792.97,400,1700,3100,3500,1200,72.445,-1.19
1525104000,9.095312861,8.220352706,11059866.47,700,2400,3100,2900,800,73.025,0.41
1525190400,14.78134025,12.36755783,4033564.973,800,2800,3100,2600,600,73.435,0.02
1525276800,20.2962715,12.89553292,3900349.973,500,2000,3100,3300,1000,73.405,1.03
1525363200,16.01025449,12.36840185,1430511.473,800,2400,3000,2900,1000,73.045,1.03
1525622400,3.098628829,13.27384622,-2019727.527,700,2300,3500,2800,700,71.955,-1
1525708800,-4.756422407,13.49673646,-1543095.527,600,2100,3300,3100,900,71.94,-0.3
1525795200,-11.55954147,12.44083847,-400.0270788,700,2500,3100,2900,800,72.63,0.37
1525881600,-29.73029969,11.49439519,-548635.0271,800,2500,3200,2800,800,72.595,-0.26
1525968000,-41.62870586,15.23043788,-5823182.027,1000,2700,2900,2700,700,72.54,0.5
1526227200,-44.69308199,18.1733978,-7290179.527,800,2600,2900,2900,800,72.415,-0.1
1526313600,-41.82331753,18.19038946,-3382332.527,700,2300,3000,3000,900,72.205,-0.3
1526400000,-31.01030585,21.98144342,-4417023.527,700,2300,3400,2700,800,72.42,-0.11
1526486400,-3.405711948,30.23882925,-8090670.527,800,2500,2900,3000,800,72.64,-0.32
1526572800,25.82666052,34.39920467,-7850121.527,900,2800,3400,2300,600,72.87,-0.11
1526832000,25.04952108,31.52561366,-6762246.027,700,2300,3100,3100,800,73.1,-0.84
1526918400,15.99370584,29.47741506,-7974571.527,900,2800,3200,2600,600,73.605,-0.13
1527004800,-1.742755737,24.30994237,-7060194.027,700,2500,3000,2900,800,74.12,0.56
1527091200,-23.98823532,17.0269802,-1456145.027,800,2600,3300,2700,600,73.895,-0.18
1527177600,-26.21207873,19.49678044,-2899797.027,900,2700,3000,2700,700,73.695,-0.41
1527523200,-23.99390223,20.34014901,-1888950.027,800,2800,3100,2700,600,74.005,0.34
1527609600,-27.89900589,19.21657421,8354.972913,800,2500,3400,2600,600,74.04,0.53
1527696000,-31.9148749,18.49976207,2743309.973,1000,2600,2900,2700,800,73.58,-0.05
1527782400,-38.15244597,16.96179252,5991857.973,500,2200,3200,3100,900,73.325,0.54
1528041600,-48.51314683,19.15090158,2562223.973,700,2300,3500,2700,700,73.065,0.95
1528128000,-53.40238303,22.62440482,-8387.027101,600,2300,3200,3000,900,72.275,0.59
1528214400,-55.32207331,26.17598635,-3087740.027,700,2400,3100,2900,900,71.46,1.1
1528300800,-46.10652864,27.93799928,-728842.5271,700,2400,3200,2900,900,70.57,0.01
1528387200,-32.91351991,29.86223164,-207737.0271,600,2100,2900,3300,1100,69.985,0.49
1528646400,-23.26116272,32.24130465,-2578388.527,600,2200,3900,2700,600,69.72,0.84
1528732800,-11.72933533,34.85672424,-4498338.527,900,2500,2900,2800,800,69.015,-0.48
1528819200,-0.902378524,34.28137784,-1497348.027,900,2900,3100,2400,700,68.825,0.86
1528905600,12.11265845,33.48026143,2185943.473,900,2500,3000,2700,800,68.625,-0.72
